"LimesLimits_ID_1";"Site_type";"X_coordinate_1";"Y_coordinate_1";"HCLASS_1";"LimesLimits_ID_2";"HCLASS_2";"X_coordinate_2";"Y_coordinate_2";"Distance"
128;"rural settlement?";144700;432400;1.00;354.00;1.00;144100;432320;605.30
128;"rural settlement?";144700;432400;1.00;335.00;3.00;145050;431810;686.00
128;"rural settlement?";144700;432400;1.00;337.00;3.00;144340;432070;488.36
128;"rural settlement?";144700;432400;1.00;129.00;3.00;145470;431820;964.00
128;"rural settlement?";144700;432400;1.00;339.00;5.00;145905;431795;1348.35
128;"rural settlement?";144700;432400;1.00;126.00;2.00;144710;432710;310.16
129;"rural settlement";145470;431820;3.00;335.00;3.00;145050;431810;420.11
129;"rural settlement";145470;431820;3.00;354.00;1.00;144100;432320;1458.38
129;"rural settlement";145470;431820;3.00;126.00;2.00;144710;432710;1170.34
129;"rural settlement";145470;431820;3.00;128.00;1.00;144700;432400;964.00
129;"rural settlement";145470;431820;3.00;337.00;3.00;144340;432070;1157.32
129;"rural settlement";145470;431820;3.00;339.00;5.00;145905;431795;435.71
131;"rural settlement";160950;436120;4.00;357.00;4.00;160790;436900;796.24
131;"rural settlement";160950;436120;4.00;132.00;7.00;160200;436150;750.59
131;"rural settlement";160950;436120;4.00;193.00;5.00;160900;437400;1280.97
131;"rural settlement";160950;436120;4.00;365.00;4.00;161300;435450;755.91
131;"rural settlement";160950;436120;4.00;2066.00;4.00;159670;435580;1389.24
131;"rural settlement";160950;436120;4.00;529.00;5.00;159600;436230;1354.47
131;"rural settlement";160950;436120;4.00;356.00;4.00;161120;437100;994.63
131;"rural settlement";160950;436120;4.00;360.00;5.00;160400;435725;677.14
131;"rural settlement";160950;436120;4.00;358.00;4.00;161000;436600;482.59
131;"rural settlement";160950;436120;4.00;359.00;3.00;161440;436210;498.19
132;"rural settlement, stone-built";160200;436150;7.00;356.00;4.00;161120;437100;1322.45
132;"rural settlement, stone-built";160200;436150;7.00;357.00;4.00;160790;436900;954.25
132;"rural settlement, stone-built";160200;436150;7.00;131.00;4.00;160950;436120;750.59
132;"rural settlement, stone-built";160200;436150;7.00;358.00;4.00;161000;436600;917.87
132;"rural settlement, stone-built";160200;436150;7.00;359.00;3.00;161440;436210;1241.45
132;"rural settlement, stone-built";160200;436150;7.00;2066.00;4.00;159670;435580;778.33
132;"rural settlement, stone-built";160200;436150;7.00;529.00;5.00;159600;436230;605.30
132;"rural settlement, stone-built";160200;436150;7.00;134.00;5.00;159480;435680;859.82
132;"rural settlement, stone-built";160200;436150;7.00;360.00;5.00;160400;435725;469.70
132;"rural settlement, stone-built";160200;436150;7.00;193.00;5.00;160900;437400;1432.65
132;"rural settlement, stone-built";160200;436150;7.00;365.00;4.00;161300;435450;1303.84
133;"rural settlement";162630;436000;4.00;368.00;6.00;163500;435380;1068.31
133;"rural settlement";162630;436000;4.00;367.00;3.00;162650;435500;500.39
133;"rural settlement";162630;436000;4.00;366.00;5.00;162910;436350;448.21
133;"rural settlement";162630;436000;4.00;365.00;4.00;161300;435450;1439.23
133;"rural settlement";162630;436000;4.00;359.00;3.00;161440;436210;1208.38
134;"rural settlement, stone-built?";159480;435680;5.00;529.00;5.00;159600;436230;562.93
134;"rural settlement, stone-built?";159480;435680;5.00;360.00;5.00;160400;435725;921.09
134;"rural settlement, stone-built?";159480;435680;5.00;2066.00;4.00;159670;435580;214.70
134;"rural settlement, stone-built?";159480;435680;5.00;2065.00;5.00;158400;436480;1344.02
134;"rural settlement, stone-built?";159480;435680;5.00;132.00;7.00;160200;436150;859.82
136;"rural settlement";142780;431280;3.00;333.00;3.00;143105;431765;583.82
136;"rural settlement";142780;431280;3.00;334.00;3.00;143000;432500;1239.67
136;"rural settlement";142780;431280;3.00;355.00;1.00;143700;432400;1449.41
136;"rural settlement";142780;431280;3.00;326.00;5.00;142020;430280;1256.02
138;"rural settlement";152970;434340;6.00;362.00;1.00;153850;434450;886.84
138;"rural settlement";152970;434340;6.00;300.00;1.00;151800;433620;1373.79
138;"rural settlement";152970;434340;6.00;179.00;6.00;154110;434520;1154.12
138;"rural settlement";152970;434340;6.00;169.00;3.00;153990;434900;1163.61
138;"rural settlement";152970;434340;6.00;140.00;3.00;153220;434650;398.24
138;"rural settlement";152970;434340;6.00;118.00;4.00;153450;435400;1163.61
140;"rural settlement";153220;434650;3.00;175.00;5.00;153970;435760;1339.62
140;"rural settlement";153220;434650;3.00;179.00;6.00;154110;434520;899.44
140;"rural settlement";153220;434650;3.00;138.00;6.00;152970;434340;398.24
140;"rural settlement";153220;434650;3.00;362.00;1.00;153850;434450;660.98
140;"rural settlement";153220;434650;3.00;118.00;4.00;153450;435400;784.47
140;"rural settlement";153220;434650;3.00;169.00;3.00;153990;434900;809.56
140;"rural settlement";153220;434650;3.00;174.00;2.00;154150;435520;1273.49
142;"rural settlement";150200;429500;5.00;320.00;5.00;149100;430250;1331.35
142;"rural settlement";150200;429500;5.00;147.00;1.00;149640;428500;1146.12
142;"rural settlement";150200;429500;5.00;519.00;6.00;149950;430750;1274.75
142;"rural settlement";150200;429500;5.00;317.00;4.00;150930;429680;751.86
142;"rural settlement";150200;429500;5.00;2064.00;3.00;149585;429570;618.97
142;"rural settlement";150200;429500;5.00;321.00;5.00;149650;430100;813.94
142;"rural settlement";150200;429500;5.00;218.00;3.00;151040;428370;1408.01
142;"rural settlement";150200;429500;5.00;148.00;4.00;150070;429030;487.64
147;"rural settlement?";149640;428500;1.00;148.00;4.00;150070;429030;682.49
147;"rural settlement?";149640;428500;1.00;2064.00;3.00;149585;429570;1071.41
147;"rural settlement?";149640;428500;1.00;323.00;5.00;148950;428600;697.20
147;"rural settlement?";149640;428500;1.00;325.00;4.00;148200;428400;1443.46
147;"rural settlement?";149640;428500;1.00;218.00;3.00;151040;428370;1406.02
147;"rural settlement?";149640;428500;1.00;142.00;5.00;150200;429500;1146.12
148;"rural settlement";150070;429030;4.00;218.00;3.00;151040;428370;1173.24
148;"rural settlement";150070;429030;4.00;323.00;5.00;148950;428600;1199.70
148;"rural settlement";150070;429030;4.00;321.00;5.00;149650;430100;1149.47
148;"rural settlement";150070;429030;4.00;317.00;4.00;150930;429680;1078.00
148;"rural settlement";150070;429030;4.00;197.00;2.00;151220;428120;1466.49
148;"rural settlement";150070;429030;4.00;2064.00;3.00;149585;429570;725.82
148;"rural settlement";150070;429030;4.00;147.00;1.00;149640;428500;682.49
148;"rural settlement";150070;429030;4.00;142.00;5.00;150200;429500;487.64
150;"rural settlement";147850;432150;5.00;342.00;6.00;147400;432100;452.76
150;"rural settlement";147850;432150;5.00;543.00;3.00;146900;431050;1453.44
150;"rural settlement";147850;432150;5.00;345.00;1.00;147800;431900;254.95
150;"rural settlement";147850;432150;5.00;290.00;1.00;148000;433480;1338.43
150;"rural settlement";147850;432150;5.00;341.00;6.00;147900;431870;284.42
150;"rural settlement";147850;432150;5.00;2062.00;3.00;148800;431000;1491.64
150;"rural settlement";147850;432150;5.00;340.00;4.00;147050;431650;943.39
152;"rural settlement; burial(s)";154780;433480;3.00;362.00;1.00;153850;434450;1343.80
152;"rural settlement; burial(s)";154780;433480;3.00;298.00;4.00;154250;432950;749.53
152;"rural settlement; burial(s)";154780;433480;3.00;297.00;5.00;153630;432580;1460.30
152;"rural settlement; burial(s)";154780;433480;3.00;530.00;1.00;155630;434250;1146.90
152;"rural settlement; burial(s)";154780;433480;3.00;155.00;4.00;154330;432580;1006.23
152;"rural settlement; burial(s)";154780;433480;3.00;361.00;2.00;155050;433750;381.83
152;"rural settlement; burial(s)";154780;433480;3.00;179.00;6.00;154110;434520;1237.13
152;"rural settlement; burial(s)";154780;433480;3.00;299.00;4.00;154420;433250;427.20
152;"rural settlement; burial(s)";154780;433480;3.00;161.00;3.00;155180;434880;1456.02
155;"rural settlement";154330;432580;4.00;541.00;1.00;152900;432800;1446.82
155;"rural settlement";154330;432580;4.00;297.00;5.00;153630;432580;700.00
155;"rural settlement";154330;432580;4.00;152.00;3.00;154780;433480;1006.23
155;"rural settlement";154330;432580;4.00;299.00;4.00;154420;433250;676.01
155;"rural settlement";154330;432580;4.00;361.00;2.00;155050;433750;1373.79
155;"rural settlement";154330;432580;4.00;298.00;4.00;154250;432950;378.54
158;"rural settlement";155570;435250;3.00;310.00;6.00;156650;436270;1485.53
158;"rural settlement";155570;435250;3.00;282.00;6.00;156400;436180;1246.51
158;"rural settlement";155570;435250;3.00;530.00;1.00;155630;434250;1001.79
158;"rural settlement";155570;435250;3.00;163.00;5.00;154590;436160;1337.34
158;"rural settlement";155570;435250;3.00;304.00;3.00;156100;435950;878.00
158;"rural settlement";155570;435250;3.00;161.00;3.00;155180;434880;537.58
158;"rural settlement";155570;435250;3.00;276.00;3.00;156040;435100;493.35
158;"rural settlement";155570;435250;3.00;174.00;2.00;154150;435520;1445.44
161;"rural settlement";155180;434880;3.00;276.00;3.00;156040;435100;887.69
161;"rural settlement";155180;434880;3.00;304.00;3.00;156100;435950;1411.13
161;"rural settlement";155180;434880;3.00;152.00;3.00;154780;433480;1456.02
161;"rural settlement";155180;434880;3.00;169.00;3.00;153990;434900;1190.16
161;"rural settlement";155180;434880;3.00;362.00;1.00;153850;434450;1397.78
161;"rural settlement";155180;434880;3.00;361.00;2.00;155050;433750;1137.45
161;"rural settlement";155180;434880;3.00;175.00;5.00;153970;435760;1496.16
161;"rural settlement";155180;434880;3.00;179.00;6.00;154110;434520;1128.93
161;"rural settlement";155180;434880;3.00;158.00;3.00;155570;435250;537.58
161;"rural settlement";155180;434880;3.00;163.00;5.00;154590;436160;1409.43
161;"rural settlement";155180;434880;3.00;174.00;2.00;154150;435520;1212.64
161;"rural settlement";155180;434880;3.00;530.00;1.00;155630;434250;774.20
163;"rural settlement";154590;436160;5.00;158.00;3.00;155570;435250;1337.34
163;"rural settlement";154590;436160;5.00;175.00;5.00;153970;435760;737.83
163;"rural settlement";154590;436160;5.00;174.00;2.00;154150;435520;776.65
163;"rural settlement";154590;436160;5.00;308.00;5.00;154330;436330;310.64
163;"rural settlement";154590;436160;5.00;161.00;3.00;155180;434880;1409.43
163;"rural settlement";154590;436160;5.00;118.00;4.00;153450;435400;1370.10
163;"rural settlement";154590;436160;5.00;169.00;3.00;153990;434900;1395.56
169;"rural settlement";153990;434900;3.00;175.00;5.00;153970;435760;860.23
169;"rural settlement";153990;434900;3.00;308.00;5.00;154330;436330;1469.86
169;"rural settlement";153990;434900;3.00;118.00;4.00;153450;435400;735.93
169;"rural settlement";153990;434900;3.00;174.00;2.00;154150;435520;640.31
169;"rural settlement";153990;434900;3.00;163.00;5.00;154590;436160;1395.56
169;"rural settlement";153990;434900;3.00;161.00;3.00;155180;434880;1190.16
169;"rural settlement";153990;434900;3.00;138.00;6.00;152970;434340;1163.61
169;"rural settlement";153990;434900;3.00;179.00;6.00;154110;434520;398.49
169;"rural settlement";153990;434900;3.00;362.00;1.00;153850;434450;471.27
169;"rural settlement";153990;434900;3.00;140.00;3.00;153220;434650;809.56
174;"rural settlement";154150;435520;2.00;158.00;3.00;155570;435250;1445.44
174;"rural settlement";154150;435520;2.00;362.00;1.00;153850;434450;1111.26
174;"rural settlement";154150;435520;2.00;163.00;5.00;154590;436160;776.65
174;"rural settlement";154150;435520;2.00;118.00;4.00;153450;435400;710.21
174;"rural settlement";154150;435520;2.00;161.00;3.00;155180;434880;1212.64
174;"rural settlement";154150;435520;2.00;308.00;5.00;154330;436330;829.75
174;"rural settlement";154150;435520;2.00;179.00;6.00;154110;434520;1000.79
174;"rural settlement";154150;435520;2.00;140.00;3.00;153220;434650;1273.49
174;"rural settlement";154150;435520;2.00;175.00;5.00;153970;435760;300.00
174;"rural settlement";154150;435520;2.00;169.00;3.00;153990;434900;640.31
175;"rural settlement; burial(s)?";153970;435760;5.00;140.00;3.00;153220;434650;1339.62
175;"rural settlement; burial(s)?";153970;435760;5.00;169.00;3.00;153990;434900;860.23
175;"rural settlement; burial(s)?";153970;435760;5.00;308.00;5.00;154330;436330;674.16
175;"rural settlement; burial(s)?";153970;435760;5.00;161.00;3.00;155180;434880;1496.16
175;"rural settlement; burial(s)?";153970;435760;5.00;118.00;4.00;153450;435400;632.45
175;"rural settlement; burial(s)?";153970;435760;5.00;174.00;2.00;154150;435520;300.00
175;"rural settlement; burial(s)?";153970;435760;5.00;179.00;6.00;154110;434520;1247.87
175;"rural settlement; burial(s)?";153970;435760;5.00;163.00;5.00;154590;436160;737.83
175;"rural settlement; burial(s)?";153970;435760;5.00;362.00;1.00;153850;434450;1315.48
179;"rural settlement";154110;434520;6.00;140.00;3.00;153220;434650;899.44
179;"rural settlement";154110;434520;6.00;362.00;1.00;153850;434450;269.25
179;"rural settlement";154110;434520;6.00;361.00;2.00;155050;433750;1215.11
179;"rural settlement";154110;434520;6.00;174.00;2.00;154150;435520;1000.79
179;"rural settlement";154110;434520;6.00;169.00;3.00;153990;434900;398.49
179;"rural settlement";154110;434520;6.00;118.00;4.00;153450;435400;1100.00
179;"rural settlement";154110;434520;6.00;175.00;5.00;153970;435760;1247.87
179;"rural settlement";154110;434520;6.00;299.00;4.00;154420;433250;1307.28
179;"rural settlement";154110;434520;6.00;152.00;3.00;154780;433480;1237.13
179;"rural settlement";154110;434520;6.00;138.00;6.00;152970;434340;1154.12
179;"rural settlement";154110;434520;6.00;161.00;3.00;155180;434880;1128.93
181;"rural settlement";165150;438150;6.00;1132.00;3.00;164400;438900;1060.66
181;"rural settlement";165150;438150;6.00;1135.00;2.00;165250;438450;316.22
181;"rural settlement";165150;438150;6.00;2068.00;1.00;165570;436830;1385.20
181;"rural settlement";165150;438150;6.00;587.00;3.00;166460;438070;1312.44
181;"rural settlement";165150;438150;6.00;1136.00;3.00;165500;438250;364.00
181;"rural settlement";165150;438150;6.00;1133.00;5.00;164990;438980;845.28
182;"rural settlement";163600;439050;4.00;1133.00;5.00;164990;438980;1391.76
182;"rural settlement";163600;439050;4.00;1130.00;4.00;162850;439400;827.64
182;"rural settlement";163600;439050;4.00;192.00;6.00;162450;439400;1202.08
182;"rural settlement";163600;439050;4.00;1132.00;3.00;164400;438900;813.94
182;"rural settlement";163600;439050;4.00;1131.00;4.00;163600;439600;550.00
182;"rural settlement";163600;439050;4.00;191.00;3.00;162480;439020;1120.40
186;"castellum?; civil settlement?";157470;442550;9.00;552.00;3.00;158310;442590;840.95
186;"castellum?; civil settlement?";157470;442550;9.00;554.00;4.00;158800;442500;1330.93
186;"castellum?; civil settlement?";157470;442550;9.00;553.00;5.00;158715;442185;1297.40
187;"rural settlement";158950;440500;6.00;558.00;5.00;158210;439760;1046.51
191;"rural settlement";162480;439020;3.00;1131.00;4.00;163600;439600;1261.26
191;"rural settlement";162480;439020;3.00;1128.00;5.00;161900;439700;893.75
191;"rural settlement";162480;439020;3.00;1130.00;4.00;162850;439400;530.37
191;"rural settlement";162480;439020;3.00;192.00;6.00;162450;439400;381.18
191;"rural settlement";162480;439020;3.00;182.00;4.00;163600;439050;1120.40
192;"rural settlement";162450;439400;6.00;1131.00;4.00;163600;439600;1167.26
192;"rural settlement";162450;439400;6.00;182.00;4.00;163600;439050;1202.08
192;"rural settlement";162450;439400;6.00;1130.00;4.00;162850;439400;400.00
192;"rural settlement";162450;439400;6.00;191.00;3.00;162480;439020;381.18
192;"rural settlement";162450;439400;6.00;1128.00;5.00;161900;439700;626.49
193;"rural settlement";160900;437400;5.00;273.00;7.00;159600;437530;1306.48
193;"rural settlement";160900;437400;5.00;132.00;7.00;160200;436150;1432.65
193;"rural settlement";160900;437400;5.00;359.00;3.00;161440;436210;1306.78
193;"rural settlement";160900;437400;5.00;357.00;4.00;160790;436900;511.95
193;"rural settlement";160900;437400;5.00;358.00;4.00;161000;436600;806.22
193;"rural settlement";160900;437400;5.00;131.00;4.00;160950;436120;1280.97
193;"rural settlement";160900;437400;5.00;356.00;4.00;161120;437100;372.02
195;"rural settlement";152005;427725;5.00;229.00;4.00;152320;427250;569.95
195;"rural settlement";152005;427725;5.00;219.00;2.00;152150;429050;1332.91
195;"rural settlement";152005;427725;5.00;218.00;3.00;151040;428370;1160.71
195;"rural settlement";152005;427725;5.00;216.00;1.00;153100;428200;1193.58
195;"rural settlement";152005;427725;5.00;231.00;1.00;152080;427560;181.24
195;"rural settlement";152005;427725;5.00;210.00;5.00;151100;427750;905.34
195;"rural settlement";152005;427725;5.00;197.00;2.00;151220;428120;878.77
195;"rural settlement";152005;427725;5.00;211.00;2.00;153040;428000;1070.91
195;"rural settlement";152005;427725;5.00;198.00;5.00;152370;427890;400.56
195;"rural settlement";152005;427725;5.00;208.00;1.00;153205;428240;1305.84
197;"rural settlement";151220;428120;2.00;231.00;1.00;152080;427560;1026.25
197;"rural settlement";151220;428120;2.00;210.00;5.00;151100;427750;388.97
197;"rural settlement";151220;428120;2.00;219.00;2.00;152150;429050;1315.21
197;"rural settlement";151220;428120;2.00;229.00;4.00;152320;427250;1402.46
